alpha,beta,gamma,objective_total_cost,obj_investment,obj_V_index,obj_Power_loss,pv_bus_1,pv_bus_2,pv_bus_3,pv_bus_4,pv_bus_5,pv_bus_6,pv_bus_7,pv_bus_8,pv_bus_9,pv_bus_10,pv_bus_11,pv_bus_12,pv_bus_13,pv_bus_14,pv_bus_15,pv_bus_16,pv_bus_17,pv_bus_18
0.1,0.9,0.0,11604.380889691447,115973.01830685533,7.865621117681551,5.22840409430526,4.271689132788602e-6,9.981075854908261e-6,4.999901265238846e-5,5931.810140414876,10000.000098631195,7882.853566237684,838.2877574605908,4331.081426449168,6.579518441707336,51.29911061983295,1323.6978940342854,837.9512321775836,3489.5033729886495,2162.6953454111253,4326.132909478778,837.3170938588459,5.189900789663055e-7,4.942423658082428e-7
0.2,0.0,0.8,23197.252305015445,115972.907945904,8.299939123167842,3.3383947933302607,2.8320279779271143e-7,6.682224408270739e-7,3.445525171621161e-6,5935.584432886795,10000.000099769966,7884.605977558065,838.3800100417086,4331.740097641573,1.8071391027231516e-6,46.665615852007605,1326.9229090456934,838.0807015000206,3490.070558289351,2162.9616173200516,4326.719036396721,837.4384830955648,8.484133826281179e-9,7.300385756256603e-9
0.2,0.1,0.7000000000000001,23197.713314887107,115972.9079315431,7.947504235426739,3.3385402213216255,9.961771923138496e-7,2.12975607670718e-6,1.0475492600039298e-5,5935.668755777592,10000.000099315765,7884.512352396922,838.3762049852708,4331.709444689971,5.728022798735492e-6,46.789941986802,1326.9153986085403,838.0749910418257,3490.0463715719156,2162.9515703363463,4326.6919603303295,837.4324298481331,1.0114512679516604e-7,9.415362490667114e-8
0.2,0.2,0.6000000000000001,23198.17099142686,115972.9079195069,7.92929129061346,3.339248778896918,1.0372498106383681e-6,2.239803362908618e-6,1.1303861914035893e-5,5935.753174632759,10000.000099315754,7884.417982864749,838.3732314670114,4331.678384378818,6.448810858176108e-6,46.914743792535845,1326.9081111327337,838.0692054240471,3490.022066366791,2162.941437759822,4326.664731782482,837.4263459025566,1.0532943945467504e-7,9.812548160322595e-8
0.2,0.3,0.5,23198.62483247577,115972.90839856587,7.909005505275192,3.340902222036097,1.0827987800997191e-6,2.3665213800990645e-6,1.2353584873509289e-5,5933.399001561806,10000.000099315757,7884.323563584873,838.3706521302634,4331.647081922507,7.490450060085938e-6,56.138645702561135,1320.2423848073818,838.0625812732251,3489.9967647547032,2162.931253092783,4326.63741671225,837.4202412614667,1.0990874085490802e-7,1.0247564297102767e-7
0.2,0.4,0.4,23199.0942927718,115972.90790379728,7.938175375083135,3.343604655770023,3.61069064530962e-7,8.936130683822752e-7,5.417760085677219e-6,5935.913244714129,10000.000099751762,7884.227842695741,838.3682043832071,4331.615729768794,4.27136768852978e-6,47.188222763245214,1326.8944263154335,838.0515219152886,3489.9657189564527,2162.9208193789286,4326.609655797738,837.4140329530042,1.2651199467483508e-8,1.1154067434638992e-8
0.2,0.5,0.30000000000000004,23199.553311445437,115972.90790199676,7.934347031979268,3.348525100190087,1.2577349718880193e-6,2.9270139039910877e-6,1.9025058146053034e-5,5936.010069844966,10000.000099315723,7884.115866957592,838.3660383043077,4331.584200646848,2.2814732133682146e-5,47.33461162436992,1326.8879537031203,838.0391528615983,3489.9318919411025,2162.9102228867746,4326.5816032424245,837.4077721118355,1.260084203926495e-7,1.1777683198384704e-7
0.2,0.6,0.20000000000000007,23200.011196493575,115972.90790758128,7.929211837868147,3.360439373048392,1.3531380786543229e-6,3.27198575110529e-6,2.549806751634552e-5,5936.118272136632,10000.00009931571,7883.992380630745,838.3644394611133,4331.55225266721,0.00031661441745179427,47.481942806161314,1326.8823372902468,838.0339688000047,3489.8903650668785,2162.8991313908564,4326.552700120345,837.4012950488551,1.343053933349477e-7,1.2567078375428643e-7
0.2,0.7,0.10000000000000009,23200.46588609735,115972.90790623685,7.921373887962166,3.3934312841139187,4.218798412077239e-7,1.092533046282307e-6,8.17598874785335e-6,5936.230583457663,10000.000099751749,7883.886422544155,838.3749222479252,4331.485845575133,1.9865684907948624e-5,47.633510258053626,1326.8800071663668,838.0285450214353,3489.866069456084,2162.881008773173,4326.5112504024555,837.3912370044894,1.6111877858261338e-8,1.4365175043176369e-8
0.2,0.8,0.0,23200.911599346913,115972.9079142641,7.9125206176126035,4.597524172711873,1.26782324484804e-6,2.8729832384713864e-6,1.6267815365510093e-5,5936.343389705762,10000.00009931569,7883.818308013487,838.3485120600229,4331.441918102728,1.3136308340015436e-5,47.790575339513445,1326.8676698802833,838.0230710319208,3489.8167090641673,2162.86498257925,4326.4702498451925,837.3840154216734,1.286917861375128e-7,1.2035010566345243e-7
0.3,0.0,0.7,34794.20925694653,115972.90790583238,8.299712046767391,3.3384074241672383,1.5846048719966885e-7,4.112341339935463e-7,2.255350771656835e-6,5935.586391460161,10000.000099834517,7884.599605736849,838.3871396154258,4331.736024034078,1.1673253027702737e-6,46.63232000193418,1326.9342335371464,838.080635158904,3490.06924150499,2162.977904230397,4326.727833970379,837.4380980222808,-9.109116044661468e-11,-6.467870243863815e-10
0.3,0.1,0.6,34794.67024903427,115972.90790033368,7.947176218632164,3.338602187199982,6.20216241624698e-7,1.3595730840957135e-6,6.7454331154896085e-6,5935.6426074000765,10000.000099543846,7884.5371637138815,838.3846317652998,4331.715574944772,3.641259559248085e-6,46.71523547144792,1326.9292235264372,838.0768254583887,3490.053113059459,2162.9712029036436,4326.709777579559,837.4340612865327,4.521728748795696e-8,4.136178644173938e-8
0.3,0.2,0.49999999999999994,34795.13090106499,115972.90789603883,7.943480948466201,3.339672127229438,6.373637555489255e-7,1.404738003146066e-6,7.068248440411464e-6,5935.698929108107,10000.000099543842,7884.474129990866,838.3827471538794,4331.694809029249,3.908056691246046e-6,46.79850065664734,1326.9244565530757,838.0729486722234,3490.0368774265994,2162.9644280248544,4326.691590119825,837.4299981632377,4.671829242313823e-8,4.276509009758594e-8
0.3,0.3,0.39999999999999997,34795.59097817359,115972.9078929357,7.939665127468029,3.3417768866077773,6.559053447013171e-7,1.454736470103967e-6,7.446261520038438e-6,5935.752572136957,10000.000099543837,7884.4108098344095,838.3810582958956,4331.673940134028,4.244164366501312e-6,46.88878373338182,1326.9197784280402,838.0673020184893,3490.018424473434,2162.9575756209674,4326.673264025202,837.4259042876652,4.833689958238032e-8,4.4279991032466664e-8
0.3,0.4,0.29999999999999993,34796.05034869515,115972.90789122328,7.935245282077489,3.3462773844687588,6.760095253968975e-7,1.5103541506877076e-6,7.894367131208598e-6,5935.807281534503,10000.000099543833,7884.3443429282415,838.3795063083287,4331.652967524227,4.679196025885954e-6,46.98596649080319,1326.915393196428,838.0596121950642,3489.9972987042324,2162.9505871663087,4326.654698948402,837.4217564092354,5.0083975346911193e-8,4.591684474112605e-8
0.3,0.5,0.19999999999999996,34796.50866790957,115972.90789101445,7.930467078791821,3.3553353290653023,6.978729840097641e-7,1.572555091837777e-6,8.433272896006564e-6,5935.879928993879,10000.000099543826,7884.26219868237,838.3782637803869,4331.631832541369,5.261976167989795e-6,47.08392756131412,1326.91138418385,838.054240652945,3489.971043147228,2162.943359403529,4326.635722687758,837.4175084860871,5.1971698514588053e-8,4.768725152933076e-8
0.3,0.6,0.09999999999999998,34796.96448892997,115972.90789238483,7.922384304299484,3.3869063189511905,7.21726243020296e-7,1.6425335884029776e-6,9.092465395250455e-6,5935.953511347967,10000.000099543822,7884.187124680238,838.3846280110929,4331.593473251303,6.079120054345934e-6,47.184074397701025,1326.909136791454,838.0506737224971,3489.951219221031,2162.931468598045,4326.612372180145,837.4117268416245,5.401374042435754e-8,4.960424277707289e-8
0.3,0.7,0.0,34797.4004150923,115972.90789521781,7.897209324218926,4.853388508645805,7.038137216660307e-7,1.5742671772909208e-6,8.181576781346722e-6,5936.029110566238,10000.000099543817,7884.140131248082,838.3687634266905,4331.562086029439,4.947159784716647e-6,47.288608571175864,1326.9019655943046,838.0470176836383,3489.9211628361795,2162.921533366448,4326.582708080915,837.4063247978237,5.279653027121507e-8,4.846447184970503e-8
0.4,0.0,0.6,46391.16620590781,115972.90789395884,8.299711757286023,3.3384138738445928,4.275964916307721e-7,9.615095617339825e-7,4.8070498534080575e-6,5935.587370388298,10000.000099657887,7884.596418224146,838.3907047603972,4331.733986325347,2.5366551493949008e-6,46.61568476296994,1326.939884763719,838.0806019592868,3490.068583078115,2162.9860471045795,4326.732232077996,837.4379049191459,2.2108124874157128e-8,1.9875041372803642e-8
0.4,0.1,0.5,46391.627174209556,115972.90789125075,7.946719525092815,3.3386915134672694,4.3640977524075435e-7,9.842363527656907e-7,4.960134898191191e-6,5935.629536883935,10000.000099657886,7884.549545082661,838.3888803532684,4331.718624872676,2.6549138847340067e-6,46.67788739972822,1326.9361394895127,838.0777416258497,3490.0564822578226,2162.9810181512203,4326.718684351035,837.4348766110238,2.2727888252748098e-8,2.044753165700135e-8
