alpha,beta,gamma,objective_total_cost,obj_investment,obj_V_index,obj_Power_loss,pv_bus_1,pv_bus_2,pv_bus_3,pv_bus_4,pv_bus_5,pv_bus_6,pv_bus_7,pv_bus_8,pv_bus_9,pv_bus_10,pv_bus_11,pv_bus_12,pv_bus_13,pv_bus_14,pv_bus_15,pv_bus_16,pv_bus_17,pv_bus_18
0.0,100000.0,0.0,796903.2785633116,474790.99102036114,7.969032785633115,3.7961423952074336,9159.036547972028,9159.016559164667,9167.660805564476,10000.000058352367,10000.000093012899,10000.000065595985,9175.13614020785,10000.000016243699,9296.838283078425,9678.015473862482,9362.615618797974,9222.396021873048,9700.228733914393,9299.188652185449,9583.138210484885,9222.450174618263,9999.999952787326,9999.999976472607
0.1,0.0,90000.0,32740.47963008597,327404.95787936694,8.939743098685529,-1.795316747149403e-7,0.013898548580406293,10000.000016264186,10000.000084272328,10000.000090234287,10000.000094666904,10000.000094116753,10000.00009146484,10000.000091881475,7274.447341856148,9999.998863854442,3251.8624587873087,2066.2934303505554,8441.690202618496,5204.408167427505,9999.999191138313,2386.269626220815,0.0005120293608242735,0.00048316876972697483
0.1,10000.0,80000.0,113584.61738612204,334188.2485170316,8.016580689689764,-1.7953098237259898e-7,0.026783772322102644,9999.999909150007,10000.00008221661,10000.000090224008,10000.000096113465,10000.000095244444,10000.000089621644,10000.000069573112,3640.6798173075094,5906.136891260784,1853.2830142463627,1613.8325496049374,7047.091875604812,3938.77901506588,9650.964999546431,2101.153306533946,5330.750272073312,9999.999780895349
0.1,20000.0,70000.0,193679.19722536387,335731.00763412606,8.005305451442565,-1.7952712994712946e-7,3263.959070865184,10000.000049963068,10000.000090470283,10000.000094393848,10000.000097950457,10000.000097520451,10000.000095329364,10000.000083519193,3293.023827072521,1100.9163219834895,2033.3236231026794,1712.2708423401598,7490.224146186682,4231.308485964817,9936.216742572933,2134.469592339624,6445.956275660064,9999.999895419574
0.1,30000.000000000004,60000.0,273729.55910873093,336240.3002736809,8.00351799509025,-1.795224187146175e-7,5628.824372956535,10000.000065585305,10000.000093194813,10000.000095961954,10000.000098617358,10000.000098308617,10000.000096774971,10000.00007851787,2050.974800816019,60.95369304641038,1494.9400358842354,1805.3653069820791,7935.820238964559,4273.199613840375,10000.000046715426,2216.038766420694,6360.078314178116,9999.999934568328
0.1,40000.0,50000.0,353756.8906989659,336672.47380502004,8.002241307355273,-1.7951492218366735e-7,6053.343143088483,10000.00007849451,10000.000095420504,10000.000097249915,10000.000099094847,10000.000098893557,10000.000097947688,10000.000083913847,997.6707625529931,59.92921824784316,1457.8313590641885,1793.6540595331387,8043.78198746129,4321.178015992211,10000.000066614153,2267.038920205461,6988.35220152517,9999.999978837934
0.1,50000.0,40000.0,433761.37830979057,337159.98423424916,8.000907741227785,-1.7937560843937834e-7,6451.394689776412,10000.000082283124,10000.000096107162,10000.00009765065,10000.000099250587,10000.000099083156,10000.000098322063,10000.000084324985,18.14217531777102,85.86280758938373,1442.550801480459,1796.224045776116,8103.443025999364,4367.364272221464,10000.000073189167,2315.7593845066285,7578.67265606836,9999.999988679674
0.1,60000.00000000001,29999.999999999993,513766.81826490036,337569.8977974192,8.000163897548912,-1.789258816980237e-7,5777.750933234563,10000.000079580197,10000.000095751624,10000.000097454027,10000.000099218418,10000.000099040031,10000.000098238497,10000.000074875355,18.141825543019593,85.86280810145108,1443.7691822229046,1796.2014586186956,8177.271961696196,4418.171588946227,10000.000073091818,2365.446475267828,8225.317060295863,9999.999973395485
0.1,70000.0,19999.999999999996,593761.6307556165,337491.83300462016,7.9994948655374465,0.0023903433767370245,4687.2046390489795,10000.00007681828,10000.000095452095,10000.000097294125,10000.000099194172,10000.000099007242,10000.000098171673,10000.000049326658,18.141805584998938,85.86280741000178,1505.2570055862855,1791.5475439685574,8335.207089666723,4431.141969653659,10000.000072899153,2383.2597770699263,9042.02635260424,9999.999960598365
0.1,80000.0,9999.999999999998,672263.3263695115,296888.9633656847,7.98431281763321,0.3829404622283385,731.8899738991121,0.0005627131400169541,10000.000031501437,10000.000088657926,10000.000098579609,10000.000098092665,10000.000095838104,6686.220487343619,18.141784410822474,646.727427113572,2397.063782420386,2107.612973382026,8592.06951436141,4292.869226810247,9999.999958340617,2095.8686953938054,10000.000094063285,10000.00009464515
0.1,90000.0,0.0,734434.0181270968,170304.6916425156,7.971150544031616,4.978910086654173,6.879407627570837e-5,6.960809546320939e-5,4.422587556614611,3396.9635570076434,10000.000095996422,10000.000089867022,6388.003599229395,2363.100096554186,6.157005349839237,27.441652276306016,432.53665130907507,980.1046470245161,4158.2892991321805,1430.8325680871312,4455.112502394821,993.7282309287208,7067.905670811413,10000.00002927385
0.2,0.0,80000.0,65480.97718637981,327404.9577212287,8.938629545846355,-1.7947331918598792e-7,0.006133035304249916,10000.000062784618,10000.000093009947,10000.000095659692,10000.000097629738,10000.000097385227,10000.000096206602,10000.000096391774,7274.444535650213,9999.99955067066,3251.862610934277,2066.296200188264,8441.692300908566,5204.41047398881,9999.999696026462,2386.272139880578,0.00020659437016726345,0.00019465952658155852
0.2,10000.0,70000.0,146937.76148483477,332667.74188120896,8.04042256729437,-1.794907124672466e-7,0.002598670200157428,8869.571749016963,10000.00008781868,10000.000093829307,10000.000097322454,10000.000096643626,10000.000090002482,10000.000073550116,3929.296023209279,7733.274832499471,2522.4733339007016,1686.02957823463,7189.617742249501,4424.874019011199,8984.323772510521,1874.7229580568,3317.603507213017,9999.999882930977
0.2,20000.0,60000.00000000001,227169.38742737178,334188.24871445895,8.01658742280018,-1.79525404542232e-7,0.00997555680054242,10000.000028431989,10000.000093331235,10000.000096334004,10000.00009854255,10000.000098216668,10000.000096108119,10000.000088589939,3640.6867547059232,5906.142466224814,1853.2825389996647,1613.8323685610803,7047.091295055312,3938.7789246648317,9650.965375208552,2101.1530648673456,5330.755465852037,9999.999980335751
0.2,30000.000000000004,50000.0,307286.3259219068,335096.53858487896,8.008900905487716,-1.791939977322019e-7,1579.2675655870532,10000.000076003513,10000.000095922518,10000.000097637223,10000.000099099434,10000.000098908657,10000.000097863582,10000.000093377017,3670.1854881174495,3619.0975569435604,1910.0401736255571,1573.2045374213994,7198.377741429174,4086.2233397107266,9723.820459000772,2073.0393318100946,5978.5324745667795,10000.00001532294
0.2,40000.0,40000.0,387340.2173961901,334892.65232753847,8.005759183713819,0.0032829895532740083,3124.076266802247,10000.000084438467,10000.000097163536,10000.000098343105,10000.000099398403,10000.000099268991,10000.000098586745,10000.00009406517,3111.7301422958076,1130.6889624962957,2035.3096108954678,1694.6283319929228,7487.91062005693,4160.042380587839,9999.99967386427,2128.6568654744106,6464.873942236396,10000.000042010715
0.2,50000.0,30000.000000000004,467358.71792129974,335055.7549033771,8.004508986108196,0.004070587840554427,4754.522808418499,10000.000082386847,10000.00009675564,10000.000098096014,10000.00009933359,10000.000099184423,10000.000098402697,10000.000089210349,2457.1684600418157,230.7634864647422,1724.6735693833816,1757.534479758658,7515.545837230417,4374.300367867431,10000.000077937915,2285.6952255102487,6296.807640171463,10000.000029997
0.2,60000.00000000001,19999.999999999996,545678.2785469245,304522.19788241945,7.992591894551146,0.2609162648685695,0.000920388417676158,6664.009434997493,10000.000097030374,10000.000098609062,10000.000099639274,10000.00009953306,10000.000098900226,6847.114646021875,18.141796413958183,326.9173273065149,1287.8410039492371,2012.582831026101,8255.0097685864,4061.2970842350637,9646.400274508938,2027.9391670963037,9186.874840417964,10000.00007888303
