alpha,beta,gamma,objective_total_cost,obj_investment,obj_V_index,obj_Power_loss,pv_bus_1,pv_bus_2,pv_bus_3,pv_bus_4,pv_bus_5,pv_bus_6,pv_bus_7,pv_bus_8,pv_bus_9,pv_bus_10,pv_bus_11,pv_bus_12,pv_bus_13,pv_bus_14,pv_bus_15,pv_bus_16,pv_bus_17,pv_bus_18
0.05,0.2,0.75,9165.573985938,183244.97394279574,8.599365221955052,2.140554338415963,2894.18140765047,3158.338104820921,3741.68075042873,4341.2044834084545,6883.012315353223,5912.912054602794,4632.706896858802,5734.764994097845,3175.9899570275265,3105.123515791201,3051.6747526577415,2882.620604502252,3296.8851863250447,3197.2685343984817,3524.6956390777354,3287.8721828834787,1836.4699360777468,1735.705185050502
0.05,0.25,0.7,8922.232644728247,178370.44572530236,8.739066144931533,2.179417038702381,0.0003441975269163302,0.0009300930971573365,2622.443711112679,10000.0000969125,10000.000099304862,10000.000098621185,4576.049920167031,6170.703731232928,470.39974123569533,2290.9961618312586,1890.2497540893935,1193.946485123455,4972.506057224862,3081.719958346603,6164.7490263695945,1193.2069087870975,3.28550822639355e-5,3.137282613844339e-5
0.05,0.3,0.6499999999999999,8922.56020480568,178370.44578014506,8.733992062661631,2.1811048915394147,0.0005224944447436573,0.0013310331142340028,2622.4187596189986,10000.00009691277,10000.000099304849,10000.000098621242,4575.952245879044,6170.607053280884,470.6260039235774,2291.1467951087,1890.2425380327813,1193.9331987664923,4972.453182726236,3081.705437087394,6164.691865212674,1193.1937950285708,4.386781423659333e-5,4.184864195884608e-5
0.05,0.35,0.6,8922.888136738768,178370.4457474048,8.731172649351937,2.1832315686977224,0.00029148798320348526,0.0007325726081561946,2622.405655722504,10000.0000988798,10000.00009974781,10000.00009949976,4575.840047004658,6170.510044535503,470.86976191035865,2291.29689046459,1890.2327062108748,1193.9194605298383,4972.399006239613,3081.6862614190973,6164.632628504442,1193.17927251667,2.0264273053399537e-5,1.937541073805067e-5
0.05,0.4,0.5499999999999999,8923.215465244923,178370.4463327238,8.727199872129672,2.185943018033176,0.0040260923588049165,0.006538222073289403,2622.391258325426,10000.000096911965,10000.000099304822,10000.000098621043,4575.721673410964,6170.4098228393295,471.11937559030645,2291.4640822573033,1890.2086000959341,1193.9049972564333,4972.341773314746,3081.665754937348,6164.570045853891,1193.1648024985639,0.0001349983973110639,0.0001284270054289627
0.05,0.45,0.49999999999999994,8966.057946215366,179220.7452524061,8.722367434393803,2.1912364992367843,1975.515402313826,2431.838144715903,3404.3273285804635,4650.406193512628,9644.549650329862,7706.029483631015,4888.739059223362,7076.547532581492,2488.796004428847,2531.2629169720417,2516.508399959211,2220.2187830353164,3278.4846874062405,3141.638360951742,3922.1809942091795,3057.6726070458,0.1676559675779499,0.16942281886152563
0.05,0.5,0.44999999999999996,8923.854018423184,178370.445903261,8.689035883198578,2.1937895964278677,0.00044547049334422843,0.0012666106378171659,2622.3486675005147,10000.000096911497,10000.000099304792,10000.000098620936,4575.472562670378,6170.204671596456,471.635722983629,2291.93908270739,1890.1207075527082,1193.8612315378364,4972.2042711570775,3081.6201172173355,6164.4308308371255,1193.1332051013317,3.867016393705247e-5,3.6905132498578305e-5
0.05,0.55,0.3999999999999999,9224.516306017931,184372.32436619757,8.662578100574464,2.83917438179904,3025.052844744827,3174.14495731314,3540.9292253915905,4044.3867995599835,6602.5905466476415,5741.160445683363,4496.48292550369,5895.426311967002,3170.7416893911873,3083.865740933248,3042.7867550898077,2930.4225813501384,3257.5007656241223,3208.2416031238295,3631.2378051727924,3218.4517738633267,2408.5435927036146,2329.600435283641
0.05,0.6,0.35,8924.51473186246,178370.83112371966,8.66811393274322,2.2065923341234694,4.198564065816629,0.008200939753955905,2621.2117850084646,10000.000096911092,10000.000099304765,10000.000098620834,4575.197310201863,6169.9809386688,470.4731848960169,2290.8123418902032,1890.5679497758742,1193.6834501330527,4971.8973641476105,3081.558705879106,6164.270100196322,1193.0977812930475,0.026290472994937236,0.12846357976508269
0.05,0.65,0.29999999999999993,9259.252830729172,185062.95683265783,8.372712947828012,2.209085600709265,3097.937074238444,3266.8600040575247,3611.3292916556434,4076.9015841840105,6292.528433324997,5152.178321213637,3994.0241350834067,5592.143922694715,3344.7151256557154,3410.282940680811,3250.9035334016503,3178.3215768503414,3646.6090939818246,3705.3245568359316,3758.774965960629,3447.0314246604225,2223.9755259121416,2001.954443469664
0.05,0.7,0.25,8933.283395301758,178534.5953057794,8.563336295208165,2.237178424599118,43.051785986454604,314.3056631496443,2636.8360966172577,8922.807574546225,9999.999757467094,9786.065323709625,3067.6490502927118,6462.930893871817,2214.7330706787425,3234.2955178501775,2136.267017141479,1591.7770743683632,4179.107499221173,3097.5791810520404,4909.107309794742,2065.680109667077,9.723892835193393,14.530756307928472
0.05,0.75,0.19999999999999996,8925.479569751338,178371.09802625995,8.635355771557066,2.240758047511995,2.9851821118231583,0.005082989520300642,2621.1531929247867,10000.000096910573,10000.000099304705,10000.000098620627,4574.72357553774,6169.553500258673,471.995759278092,2291.905825640712,1890.089156616927,1193.7213216872833,4971.71071498835,3081.443853071044,6163.974962548247,1193.0315680028614,0.1924525621435305,0.7229867502272572
0.05,0.8,0.1499999999999999,9250.176227215543,184850.7959978738,8.892525628387617,3.4827121273009163,3114.9616321613753,3282.814363495339,3686.4530582934117,4138.023357368719,6051.916620748799,5525.7407137264045,4607.252148337075,5707.240707868447,3288.718929325859,3177.431839970739,3136.406873173752,3008.7655146447346,3323.3964945759626,3290.0133956005625,3530.2801774254995,3289.6572497187794,2427.026850890787,2388.826158859909
0.05,0.85,0.09999999999999998,8970.623136536058,179263.2607632672,8.497048119078114,2.376074714756717,1648.0789432222462,2525.572677355464,4045.3538032536026,5123.038928566662,8750.730274424286,7558.50933328715,5863.938087878677,6627.677945386016,2571.470175778762,2508.9877757441113,2510.250929477379,2006.5717356126252,3289.9256352534385,3211.444351282171,3472.163342962749,3234.8360564409404,0.8380135338416504,1.068788825098131
0.05,0.9,0.04999999999999993,8926.417630148328,178371.0519249279,8.58966469188791,2.686713583034169,3.160907624588477,0.004130314245744346,2621.2884703692876,10000.000096909916,10000.00009930463,10000.000098620381,4574.125032905001,6169.078561422307,472.8696978891323,2292.879346691141,1890.2124129215495,1193.6531490490895,4971.457896543293,3081.1908317685916,6163.412094945378,1193.0726368937294,0.1324207032353007,0.6548415476735001
0.05,0.95,0.0,8932.3055712199,178483.71311278592,8.547279558534964,4.226025097656406,0.7513596472942383,531.5851774063776,3614.296171783622,7009.324588339469,9999.99965673077,9999.999246593257,5243.641976396857,6214.734938755518,1321.9245332361588,2239.725341959486,2166.4681852774224,1344.3277594264855,3989.6980313472723,3503.3083582763884,4332.763555843012,3154.2646520426356,0.5934631761409841,0.6050011480188466
0.1,0.0,0.9,17839.003347406717,178370.44560537135,9.119079491045804,2.1764298550636183,6.110462893019704e-5,0.00018001502777333683,2622.3351337678314,10000.00009845664,10000.000099652476,10000.00009931072,4576.825893081129,6170.988220045994,469.35886846880715,2290.155118555951,1890.3886117642269,1193.9998851531755,4972.720182667238,3081.906491453172,6165.037873502887,1193.2562121001513,8.342991292643995e-6,7.981364264271535e-6
0.1,0.05,0.85,18467.1859961205,184649.39570542186,8.777601495042594,2.126524121767218,3181.1099618887984,3421.8627969163385,3876.0400131204924,4267.562489553547,5644.006354087645,5400.138664138258,5063.541290172095,5661.177478696925,3439.499767666833,3255.585435705522,3150.271832115655,3014.84232345301,3252.6428461131045,3262.312197397738,3313.3341081844596,3207.758998002954,2260.0440579405017,2230.224350578685
0.1,0.1,0.8,17839.66111129601,178370.4456095521,8.750899107815922,2.1768255370429306,6.770807426999229e-5,0.00019937946200731014,2622.336229013099,10000.000098456576,10000.00009965247,10000.0000993107,4576.727211883698,6170.900863459893,469.5451656261111,2290.295403896764,1890.3792698963175,1193.988170109874,4972.673333670206,3081.8918465893025,6164.990338409915,1193.2446322741498,8.995898347408165e-6,8.606659410423424e-6
0.1,0.15,0.75,17841.56676782887,178386.1015621676,8.804884327438328,2.1811719505863416,0.07681301673796871,0.16658331470206345,3444.272361459785,9510.935289719973,9999.999828493752,9999.999529367593,4826.908472852965,5890.531965712929,330.0910753546886,2072.889477591535,2098.080267349497,1172.4250180214026,4673.554562662079,3303.6252862608003,4902.827129493075,2406.2362419468614,0.013058433943341021,0.012532486674121835
0.1,0.2,0.7,17840.317401463406,178370.44561685977,8.739705913192857,2.178426563293753,7.573861201529524e-5,0.00022311690189086395,2622.3324696781465,10000.000098456512,10000.000099652465,10000.00009931068,4576.629489557285,6170.809748526303,469.73670316638055,2290.4435272241103,1890.3702521511022,1193.9759628973272,4972.6239443514505,3081.877448338905,6164.94041092186,1193.2324775576838,9.680083802443101e-6,9.261068201241265e-6
0.1,0.25,0.65,17840.643066365243,178370.44562100503,8.72645132359225,2.1798329747287655,7.664979149470495e-5,0.0002254100330007028,2622.3278731118744,10000.00009845648,10000.000099652463,10000.00009931067,4576.580987415217,6170.762050509582,469.8384156852973,2290.5198742336474,1890.3659806005955,1193.9695106081663,4972.598124149641,3081.8700653362816,6164.913383422376,1193.2261674223723,9.768547326342963e-6,9.345748903681293e-6
0.1,0.3,0.6000000000000001,17841.41187029224,178375.17676349886,8.617182711929525,2.181731882167324,39.852925853311724,1.9207202283980922,2606.3071590617456,10000.000098456698,10000.000099652518,10000.000099310773,4576.552087513214,6170.71382260833,457.79798374091155,2275.0283650721617,1890.3621314806164,1193.962801181816,4972.571620536526,3081.862199552679,6164.884747124995,1193.2194624365172,1.280289880439345,2.3706194601118136
0.1,0.35,0.55,18064.958908685025,180607.329480975,8.660787362323196,2.1721545650625864,2631.919855966976,3209.2284990055155,4240.493993602964,5111.789994148571,7222.501610071074,6276.134650525717,5050.210659205807,5821.153063296698,3329.544464245435,3257.486758178225,3037.4864105496454,2665.1906976129817,3383.6539810419436,3272.8366299162085,3422.1529739874063,3191.5244167131705,198.0483425111908,116.08121716503362
0.1,0.4,0.5,18027.784268333682,180232.44036178384,8.623531096169087,2.181639433750997,2171.272039403849,2558.1948188570273,3632.0512672438576,4778.860859155011,8623.78000156409,7113.550603715563,5350.239559450718,6245.878043111409,2394.907206403534,2532.85736343121,2632.2682613001557,2322.332159889447,3469.821167285911,3083.747686783232,3839.349410770058,3303.814793056352,624.8851228234574,623.7984624883859
0.1,0.45,0.45,17841.94169342177,178370.44563530735,8.691080998702013,2.191429868375017,2.750221985929271e-5,7.737568239478586e-5,2622.292520291493,10000.000099439969,10000.000099873916,10000.000099749906,4576.350141037205,6170.563190394689,470.3335408412964,2290.8888305307364,1890.3091778946318,1193.9385467450772,4972.481991219146,3081.830382382723,6164.787481278055,1193.19684267982,3.595885625862848e-6,3.438328935671207e-6
0.1,0.5,0.4,17903.917933959845,178986.84840353145,8.704956070288567,2.20153892873305,1154.6603488450264,1503.4087103328911,2752.884915898808,6337.028329972704,9883.095525205112,9835.297905515676,6693.214384427722,6273.221184798456,1625.7542940885512,1975.4833930444188,1995.2531579721428,1715.4287537115767,3209.176550000851,2960.4959933732107,3912.590537344788,2746.672291651309,139.0213922736811,137.6197241269461
0.1,0.55,0.35,18165.09958209814,181596.34587615717,8.533894100746586,2.2038649343346326,2660.7637650526594,3015.151662412103,3772.8987037392076,4527.144214414444,7193.162128706568,6554.25680453258,5295.538798386906,5860.992528609824,2996.3749041699803,2945.9013885959203,2912.1794730862234,2707.140827569579,3279.1919721653103,3237.1262144934153,3422.0219302876512,3285.4500547650114,1088.4496898106383,1042.0324305632803
0.1,0.6,0.30000000000000004,18003.115323179478,179965.9641925114,8.979976272902519,3.7697272153208377,1854.2373627901663,2259.5755062168887,3392.7259074962562,4583.066507130426,9570.968374264246,7967.700788388426,5825.5489100331315,6188.561862527412,2266.0584556814765,2392.0172690056697,2435.52451145187,2110.480411534805,3162.397454819624,3082.945874322187,3435.40542488413,3182.372736876679,758.457012830736,737.0151197862431
0.1,0.65,0.25,17843.24373150668,178370.4457234322,8.682987142585489,2.2208700830683092,0.00013395250736052036,0.0004008056134259816,2622.297975888087,10000.000098456072,10000.00009965243,10000.000099310555,4576.052931282892,6170.326407858672,470.89769787702016,2291.392438134819,1890.2949430670287,1193.8734821960109,4972.28964929697,3081.7667583933235,6164.620349541563,1193.1595948002096,1.415121765674599e-5,1.353507722752457e-5
0.1,0.7,0.20000000000000007,18249.616809114454,182432.22789601816,8.488542362995608,2.2601992928032657,2524.4261836724213,2967.3211222336226,3763.8521837053704,4615.07036238741,7123.415609107779,5802.113863025465,4972.884874082151,5788.214803296734,3133.451834455131,3093.12458637882,2927.255418894921,2665.2507116942743,3546.253194166577,3322.252596038784,3682.2462719395576,3339.735565580448,1402.3582499797271,1429.405865019578
0.1,0.75,0.15000000000000002,17941.450723563838,179341.61826558807,8.949283365058628,3.846229876445649,1630.5260758427253,1921.9197234896915,3015.0409674273965,5816.686494481144,9209.777290989332,8498.368197961714,5317.453428815962,5985.700148794847,1984.141188113905,2225.3807591807567,2281.57403808116,1978.8952568701031,3288.3691489651756,3148.857451155301,3823.055136940554,3086.6381425400295,917.3730968583723,849.0906511686471
0.1,0.8,0.09999999999999998,17856.468774329187,178492.98969836353,8.669714006635981,2.3403328745216836,0.2246590734392176,326.1642974902345,4023.872416391488,6648.45202404538,9999.999847872017,9922.783832725818,5926.26649857541,6023.0096185201755,1171.2608504973464,2041.6439188438455,2212.151573629496,1320.072144084599,3971.5803523793966,3577.3871600098732,4184.2641186264855,3322.145642256258,0.04792875346376745,0.046195342492725375
0.1,0.85,0.050000000000000044,18513.820156527378,185065.82345799575,8.347085246976723,2.8557653563816725,3092.9269288424935,3303.1168068205693,3724.576844311061,4233.408978800249,6248.365335971474,5430.383110416233,4287.329657011301,5118.724410224659,3340.509693714359,3405.7352281405647,3251.349590243319,3050.539315188203,3601.7353716322195,3361.8218908140457,3707.898012754165,3414.4433958505897,2205.901122106168,2274.0688933886754
0.1,0.9,0.0,17844.81355558339,178370.54509831354,8.621161946718908,4.183102646144021,1.3298922375160573,0.010441569746674813,2621.934984813655,10000.000098455806,10000.000099652396,10000.000099310433,4575.178616918334,6170.37586539593,471.2166759522193,2291.6628541628634,1890.2940568047457,1193.8282165745284,4971.965910867695,3081.6450933371075,6164.3553331600815,1193.210666465021,9.619501723619053e-5,9.171876804511372e-5
0.15,0.0,0.85,27022.664505815737,180138.8286755569,9.123102646437076,2.1649464496870467,2139.9979735283414,2663.6034766476014,3832.783496736734,4980.60976605554,9231.854519194152,6133.866272389493,5583.53820786538,5922.006915303896,2767.675746202763,2838.896689098238,2734.9757448709483,2443.8869997987613,3314.1529783241444,3055.6952674196245,3604.9654358480334,3105.239744589164,511.89684278113276,402.0454724608637
0.15,0.05,0.7999999999999999,27484.49399668236,183214.15226074954,8.846813301047007,2.4110211310505782,2885.3124839976504,3184.1014545050743,3866.418607683226,4620.286927585573,6704.308020379627,5872.062011853842,4687.135186470839,5081.866921056648,3256.8104869842105,3287.9430841602953,3048.134669143787,2800.0709824891314,3463.0594431202867,3558.7928255929633,3755.7992724093315,3243.8239348419984,1580.7451624667187,1485.2677501680653
0.15,0.1,0.75,27064.95718572116,180416.32503975427,8.861170932020048,2.163083553013531,2150.3289333903444,2502.0941209884,3352.7845188817028,4543.777555615554,9555.41679519363,6825.0334182080815,4035.178862838828,6513.700305965067,2599.385285137247,2827.055604633276,2673.336051412197,2417.920673495409,3558.5705436557378,3222.9922200744613,4022.3422733506914,3164.8428915903532,755.1702337564577,648.3034218684684
0.15,0.15,0.7,26758.403088211926,178370.44560067967,8.746194130794917,2.1775985571284258,4.2207267448036195e-5,0.00011993076449904886,2622.2952179858157,10000.000098971066,10000.000099768318,10000.000099540473,4576.82244089846,6170.8445471239,469.5169078643853,2290.259953796807,1890.410403497776,1193.9857051884342,4972.663064118349,3081.929908270833,6165.003566360116,1193.2408568036453,5.825117762279309e-6,5.573001495221074e-6
0.15,0.2,0.6499999999999999,26758.73106128162,178370.44560250617,8.740273579771571,2.1787172145164426,4.407592046655247e-5,0.00012740353693814342,2622.2940460418217,10000.000098971052,10000.000099768316,10000.000099540468,4576.789928376542,6170.813687695069,469.5811286344503,2290.310433041597,1890.407340085058,1193.9815503257364,4972.64621612656,3081.9248635307954,6164.986484879075,1193.236884257098,5.945545830770036e-6,5.687659937156118e-6
0.15,0.25,0.6,26794.082332880706,178603.75374656377,8.838510206975432,2.1827389073099175,0.08653600578564823,1403.0052190404933,3596.2005098413365,6539.6376169336445,9999.999968577116,9186.928413123971,4921.119364067778,6453.731192246322,1917.447146906624,2676.9470262049344,2121.118933229521,1466.3708095714105,3852.7540069249085,3303.7391406029133,4357.131707091111,2915.2313333410143,0.02845068627197621,0.02760624389044746
0.15,0.3,0.55,26796.69441118503,178618.95657681205,8.829041751822322,2.185840250287374,423.0451389926001,1416.6924203804158,3443.5489141207104,6010.545114084167,9999.999970598124,9910.8375844385,5134.472682070137,6170.831142022955,1653.659558028253,2174.762126881363,2282.260421104523,1657.6704692271412,3672.4306312214826,3414.431574014011,4031.29135278938,3320.5118229726677,0.011390653249107908,0.010938868454445552
0.15,0.35,0.5,26881.123098251992,179179.4808507741,8.879993306656672,2.185945957132282,1917.144858612172,2349.4727897577845,3496.509461951255,4852.0275613469385,10000.000033406834,7434.639140263577,5080.130990181562,6397.333364259346,2243.9730940555914,2490.2721287126774,2512.5982443438666,2094.1498938020254,3412.0117143213542,3252.757941713396,4003.1387995398954,3383.7292075185205,0.1891976748005859,0.023336065244184627
